Timestamp,Open,High,Low,Close,Volume
2024-02-15T13:33:00+05:30,93.45,93.5,93.25,93.3,498011
2024-02-15T13:32:00+05:30,93.5,93.55,93.4,93.45,279833
2024-02-15T13:31:00+05:30,93.45,93.55,93.4,93.5,298336
2024-02-15T13:30:00+05:30,93.3,93.5,93.3,93.4,324264
2024-02-15T13:29:00+05:30,93.3,93.4,93.2,93.4,382224
2024-02-15T13:28:00+05:30,93.1,93.5,93.1,93.3,726694
2024-02-15T13:27:00+05:30,92.95,93.15,92.95,93.15,210978
2024-02-15T13:26:00+05:30,93,93.05,92.95,93,162598
2024-02-15T13:25:00+05:30,92.9,93.1,92.9,92.95,187483
2024-02-15T13:24:00+05:30,93,93.05,92.9,93,191016
2024-02-15T13:23:00+05:30,93,93.1,92.9,92.95,257662
2024-02-15T13:22:00+05:30,92.95,93,92.9,92.95,82193
2024-02-15T13:21:00+05:30,92.9,93,92.9,92.95,117057
2024-02-15T13:20:00+05:30,92.95,92.95,92.85,92.9,160381
2024-02-15T13:19:00+05:30,92.95,93,92.9,92.9,109860
2024-02-15T13:18:00+05:30,93,93.1,92.95,92.95,209480
2024-02-15T13:17:00+05:30,92.85,93.1,92.85,93,325136
2024-02-15T13:16:00+05:30,92.9,92.95,92.85,92.9,109363
2024-02-15T13:15:00+05:30,92.9,93,92.85,92.9,148199
2024-02-15T13:14:00+05:30,93,93,92.8,92.9,285791
2024-02-15T13:13:00+05:30,92.95,93.05,92.9,92.95,202909
2024-02-15T13:12:00+05:30,93,93.1,92.9,92.95,417297
2024-02-15T13:11:00+05:30,92.9,93,92.85,93,288228
2024-02-15T13:10:00+05:30,92.7,92.95,92.7,92.85,225265
2024-02-15T13:09:00+05:30,92.75,92.75,92.5,92.7,512220
2024-02-15T13:08:00+05:30,92.9,92.9,92.65,92.7,251591
2024-02-15T13:07:00+05:30,92.9,92.9,92.8,92.9,128359
2024-02-15T13:06:00+05:30,92.9,92.9,92.8,92.85,131969
2024-02-15T13:05:00+05:30,92.9,92.95,92.85,92.85,129500
2024-02-15T13:04:00+05:30,92.9,92.95,92.85,92.9,242556
2024-02-15T13:03:00+05:30,92.65,92.9,92.6,92.9,174072
2024-02-15T13:02:00+05:30,92.75,92.8,92.55,92.65,482682
2024-02-15T13:01:00+05:30,92.75,92.75,92.65,92.7,141981
2024-02-15T13:00:00+05:30,92.7,92.75,92.65,92.7,129924
2024-02-15T12:59:00+05:30,92.6,92.75,92.5,92.75,477407
2024-02-15T12:58:00+05:30,92.75,92.75,92.55,92.6,396457
2024-02-15T12:57:00+05:30,92.95,92.95,92.7,92.7,376265
2024-02-15T12:56:00+05:30,92.9,93,92.9,92.95,108701
2024-02-15T12:55:00+05:30,92.95,92.95,92.9,92.95,91256
2024-02-15T12:54:00+05:30,93,93,92.9,92.95,75328
2024-02-15T12:53:00+05:30,92.95,93.05,92.95,93,135542
2024-02-15T12:52:00+05:30,92.85,93,92.8,93,125741
2024-02-15T12:51:00+05:30,93.1,93.1,92.7,92.9,679779
2024-02-15T12:50:00+05:30,93.15,93.25,93,93.1,287042
2024-02-15T12:49:00+05:30,93,93.2,92.9,93.2,542763
2024-02-15T12:48:00+05:30,92.95,93,92.9,92.95,89436
2024-02-15T12:47:00+05:30,93,93,92.9,92.95,183523
2024-02-15T12:46:00+05:30,93,93.2,92.9,93,432189
2024-02-15T12:45:00+05:30,92.95,93,92.9,92.95,185027
2024-02-15T12:44:00+05:30,92.8,93,92.75,93,314582
2024-02-15T12:43:00+05:30,92.95,92.95,92.7,92.8,363801
2024-02-15T12:42:00+05:30,93,93,92.85,92.85,326576
2024-02-15T12:41:00+05:30,92.95,93,92.9,93,154210
2024-02-15T12:40:00+05:30,92.9,92.95,92.8,92.95,186226
2024-02-15T12:39:00+05:30,92.95,92.95,92.85,92.85,190779
2024-02-15T12:38:00+05:30,92.95,93.1,92.85,92.95,506940
2024-02-15T12:37:00+05:30,92.85,92.95,92.75,92.95,453103
2024-02-15T12:36:00+05:30,92.55,92.85,92.45,92.8,585459
2024-02-15T12:35:00+05:30,92.3,92.7,92.25,92.6,892582
2024-02-15T12:34:00+05:30,92.75,92.8,92.1,92.3,1655299
2024-02-15T12:33:00+05:30,92.9,93.05,92.7,92.75,919765
2024-02-15T12:32:00+05:30,92.85,92.95,92.8,92.9,249902
2024-02-15T12:31:00+05:30,93,93,92.8,92.9,573088
2024-02-15T12:30:00+05:30,93.05,93.15,92.95,92.95,457093
2024-02-15T12:29:00+05:30,93.05,93.25,93,93.05,434101
2024-02-15T12:28:00+05:30,93.3,93.35,92.95,93,859065
2024-02-15T12:27:00+05:30,93.4,93.45,93.25,93.25,184133
2024-02-15T12:26:00+05:30,93.45,93.5,93.35,93.4,144525
2024-02-15T12:25:00+05:30,93.45,93.5,93.4,93.5,153123
2024-02-15T12:24:00+05:30,93.5,93.5,93.3,93.4,235304
2024-02-15T12:23:00+05:30,93.4,93.5,93.35,93.5,294206
2024-02-15T12:22:00+05:30,93.45,93.55,93.3,93.4,509302
2024-02-15T12:21:00+05:30,93,93.5,92.95,93.45,1136298
2024-02-15T12:20:00+05:30,92.95,93,92.9,93,500726
2024-02-15T12:19:00+05:30,92.9,93,92.9,92.95,339937
2024-02-15T12:18:00+05:30,93.05,93.2,92.7,92.95,1744667
2024-02-15T12:17:00+05:30,93.4,93.45,92.95,93.05,1771228
2024-02-15T12:16:00+05:30,93.45,93.5,93.3,93.45,255520
2024-02-15T12:15:00+05:30,93.5,93.6,93.35,93.45,353199
2024-02-15T12:14:00+05:30,93.6,93.6,93.5,93.5,196615
2024-02-15T12:13:00+05:30,93.7,93.75,93.5,93.6,533095
2024-02-15T12:12:00+05:30,93.55,93.7,93.5,93.7,249526
2024-02-15T12:11:00+05:30,93.4,93.6,93.35,93.55,316066
2024-02-15T12:10:00+05:30,93.7,93.7,93.2,93.35,1254382
2024-02-15T12:09:00+05:30,93.7,93.75,93.65,93.65,202943
2024-02-15T12:08:00+05:30,93.75,93.75,93.65,93.7,127518
2024-02-15T12:07:00+05:30,93.7,93.75,93.65,93.75,205413
2024-02-15T12:06:00+05:30,93.8,93.8,93.7,93.7,163507
2024-02-15T12:05:00+05:30,93.8,93.8,93.7,93.8,103128
2024-02-15T12:04:00+05:30,93.65,93.85,93.55,93.8,441949
2024-02-15T12:03:00+05:30,93.85,93.9,93.6,93.65,721697
2024-02-15T12:02:00+05:30,93.9,93.95,93.85,93.85,91313
2024-02-15T12:01:00+05:30,93.9,94,93.8,93.9,311064
2024-02-15T12:00:00+05:30,93.95,94,93.9,94,86485
2024-02-15T11:59:00+05:30,94,94,93.9,93.95,106525
2024-02-15T11:58:00+05:30,94,94,93.9,94,174197
2024-02-15T11:57:00+05:30,94,94.15,93.95,94,605598
2024-02-15T11:56:00+05:30,93.85,94,93.85,94,162671
2024-02-15T11:55:00+05:30,93.9,93.95,93.85,93.95,201854
2024-02-15T11:54:00+05:30,93.85,93.9,93.8,93.9,113289
2024-02-15T11:53:00+05:30,93.9,93.9,93.8,93.85,155304
2024-02-15T11:52:00+05:30,93.95,93.95,93.8,93.8,338318
2024-02-15T11:51:00+05:30,93.95,94,93.9,93.95,134791
2024-02-15T11:50:00+05:30,94,94,93.9,93.95,139242
2024-02-15T11:49:00+05:30,93.95,94,93.9,94,129457
2024-02-15T11:48:00+05:30,93.95,94,93.9,93.95,113743
2024-02-15T11:47:00+05:30,94,94,93.85,93.95,310528
2024-02-15T11:46:00+05:30,94,94.1,93.95,94,619110
2024-02-15T11:45:00+05:30,93.9,94,93.85,94,170586
2024-02-15T11:44:00+05:30,93.95,93.95,93.85,93.85,126085
2024-02-15T11:43:00+05:30,93.95,93.95,93.85,93.95,132345
2024-02-15T11:42:00+05:30,94,94,93.75,93.95,895794
2024-02-15T11:41:00+05:30,93.95,94,93.9,94,435616
2024-02-15T11:40:00+05:30,94,94,93.9,94,218752
2024-02-15T11:39:00+05:30,94,94.05,93.9,93.95,244598
2024-02-15T11:38:00+05:30,93.95,94,93.9,94,508240
2024-02-15T11:37:00+05:30,94,94,93.8,94,509584
2024-02-15T11:36:00+05:30,94,94,93.9,93.95,103487
2024-02-15T11:35:00+05:30,93.9,94.05,93.85,93.9,323433
2024-02-15T11:34:00+05:30,94.1,94.15,93.9,93.9,648804
2024-02-15T11:33:00+05:30,94.05,94.1,94,94.05,261045
2024-02-15T11:32:00+05:30,94.15,94.15,94,94.1,795979
2024-02-15T11:31:00+05:30,94.3,94.35,94.1,94.15,249723
2024-02-15T11:30:00+05:30,94.3,94.4,94.25,94.35,272673
2024-02-15T11:29:00+05:30,94.35,94.4,94.25,94.35,268569
2024-02-15T11:28:00+05:30,94.35,94.4,94.25,94.35,132360
2024-02-15T11:27:00+05:30,94.5,94.5,94.15,94.35,767014
2024-02-15T11:26:00+05:30,94.55,94.6,94.45,94.45,247478
2024-02-15T11:25:00+05:30,94.9,94.9,94.5,94.55,312906
2024-02-15T11:24:00+05:30,94.7,94.9,94.65,94.8,431587
2024-02-15T11:23:00+05:30,94.6,94.8,94.55,94.7,308014
2024-02-15T11:22:00+05:30,94.5,94.7,94.45,94.65,419128
2024-02-15T11:21:00+05:30,94.55,94.55,94.35,94.45,372432
2024-02-15T11:20:00+05:30,94.7,94.8,94.5,94.5,312574
2024-02-15T11:19:00+05:30,94.8,94.9,94.5,94.7,740741
2024-02-15T11:18:00+05:30,94.9,94.9,94.8,94.9,432709
2024-02-15T11:17:00+05:30,95.1,95.2,94.75,94.9,727580
2024-02-15T11:16:00+05:30,94.7,95.1,94.6,95.05,1285509
2024-02-15T11:15:00+05:30,94.6,94.75,94.5,94.7,844669
2024-02-15T11:14:00+05:30,94.45,94.65,94.3,94.65,881629
2024-02-15T11:13:00+05:30,94.35,94.45,94.3,94.35,282877
2024-02-15T11:12:00+05:30,94.45,94.45,94.3,94.4,248580
2024-02-15T11:11:00+05:30,94.5,94.6,94.25,94.4,727512
2024-02-15T11:10:00+05:30,94,94.55,93.95,94.55,957040
2024-02-15T11:09:00+05:30,94.05,94.1,93.95,93.95,259338
2024-02-15T11:08:00+05:30,94,94.1,93.9,94,369202
2024-02-15T11:07:00+05:30,93.95,94.1,93.9,93.95,642061
2024-02-15T11:06:00+05:30,93.85,93.95,93.8,93.95,290280
2024-02-15T11:05:00+05:30,93.9,93.95,93.7,93.85,303188
2024-02-15T11:04:00+05:30,93.6,93.95,93.6,93.9,519210
2024-02-15T11:03:00+05:30,93.65,93.75,93.5,93.7,874613
2024-02-15T11:02:00+05:30,93.8,93.85,93.65,93.65,410345
2024-02-15T11:01:00+05:30,93.8,93.9,93.6,93.8,835378
2024-02-15T11:00:00+05:30,94,94.05,93.8,93.9,616361
2024-02-15T10:59:00+05:30,94.1,94.1,93.9,94,284347
2024-02-15T10:58:00+05:30,93.9,94.1,93.8,94.05,458912
2024-02-15T10:57:00+05:30,94.1,94.15,93.8,93.9,736928
2024-02-15T10:56:00+05:30,94.45,94.45,94.05,94.1,475034
2024-02-15T10:55:00+05:30,94.35,94.45,94.25,94.45,384532
2024-02-15T10:54:00+05:30,94.1,94.4,94.05,94.35,335241
2024-02-15T10:53:00+05:30,94.05,94.1,93.9,94.05,577644
2024-02-15T10:52:00+05:30,93.9,94.1,93.8,94.05,777132
2024-02-15T10:51:00+05:30,94,94.05,93.8,93.85,835668
2024-02-15T10:50:00+05:30,94.2,94.2,94,94.05,480298
2024-02-15T10:49:00+05:30,94.4,94.45,94.05,94.2,530207
2024-02-15T10:48:00+05:30,94.35,94.5,94.2,94.45,438336
2024-02-15T10:47:00+05:30,94.3,94.35,94.1,94.25,355864
2024-02-15T10:46:00+05:30,94.5,94.7,94.2,94.25,720542
2024-02-15T10:45:00+05:30,94.05,94.65,94,94.6,912553
2024-02-15T10:44:00+05:30,94.05,94.15,94,94.1,305884
2024-02-15T10:43:00+05:30,94.05,94.2,93.95,94.1,578049
2024-02-15T10:42:00+05:30,94.25,94.3,93.85,93.95,864614
2024-02-15T10:41:00+05:30,94.2,94.4,94.1,94.3,862552
2024-02-15T10:40:00+05:30,93.8,94.2,93.45,94.2,2667135
2024-02-15T10:39:00+05:30,94.1,94.3,93.75,93.75,2714461
2024-02-15T10:38:00+05:30,94.35,94.5,94,94.1,1256176
2024-02-15T10:37:00+05:30,94.6,94.85,94.05,94.45,1824385
2024-02-15T10:36:00+05:30,94.95,95,94.55,94.6,860377
2024-02-15T10:35:00+05:30,94.95,95,94.85,94.85,398423
2024-02-15T10:34:00+05:30,95,95,94.7,94.95,753353
2024-02-15T10:33:00+05:30,95,95.1,94.9,95,378179
2024-02-15T10:32:00+05:30,95.1,95.15,95,95,371964
2024-02-15T10:31:00+05:30,95.15,95.2,95.05,95.05,413808
2024-02-15T10:30:00+05:30,95.2,95.2,94.95,95.05,908212
2024-02-15T10:29:00+05:30,95.45,95.45,95.05,95.15,664570
2024-02-15T10:28:00+05:30,95.3,95.45,95.2,95.4,758000
2024-02-15T10:27:00+05:30,95,95.5,94.95,95.35,972249
2024-02-15T10:26:00+05:30,95.25,95.3,94.85,95,972439
2024-02-15T10:25:00+05:30,94.85,95.3,94.75,95.25,1460378
2024-02-15T10:24:00+05:30,94.8,94.9,94.7,94.85,688263
2024-02-15T10:23:00+05:30,94.9,95,94.5,94.8,1943156
2024-02-15T10:22:00+05:30,94.65,95.1,94.65,94.9,1283303
2024-02-15T10:21:00+05:30,95.35,95.45,94.55,94.65,2434674
2024-02-15T10:20:00+05:30,95.05,95.45,95,95.35,1331109
2024-02-15T10:19:00+05:30,95.45,95.5,95,95.05,2289834
2024-02-15T10:18:00+05:30,96.15,96.2,95.25,95.35,3130548
2024-02-15T10:17:00+05:30,96.05,96.3,96,96.15,1141191
2024-02-15T10:16:00+05:30,96.1,96.25,96,96,1371675
2024-02-15T10:15:00+05:30,96.4,96.5,96,96.2,2128946
2024-02-15T10:14:00+05:30,96,96.4,95.95,96.35,1774540
2024-02-15T10:13:00+05:30,96.5,96.55,95.9,96,4137821
2024-02-15T10:12:00+05:30,95.55,96.5,95.5,96.5,3724664
2024-02-15T10:11:00+05:30,95.4,95.65,95.35,95.6,1387640
2024-02-15T10:10:00+05:30,95.4,95.5,95.2,95.4,1575759
2024-02-15T10:09:00+05:30,95.7,95.85,95.2,95.35,2823811
2024-02-15T10:08:00+05:30,94.6,95.75,94.55,95.7,4990197
2024-02-15T10:07:00+05:30,94.65,94.75,94.5,94.65,1162466
2024-02-15T10:06:00+05:30,94.7,94.8,94.6,94.7,1130244
2024-02-15T10:05:00+05:30,94.55,94.8,94.5,94.75,1727979
2024-02-15T10:04:00+05:30,94.8,94.8,94.5,94.55,1473508
2024-02-15T10:03:00+05:30,94.6,94.8,94.5,94.8,2996137
2024-02-15T10:02:00+05:30,94.25,94.6,94.2,94.55,1490255
2024-02-15T10:01:00+05:30,94.1,94.5,94.05,94.3,2242255
2024-02-15T10:00:00+05:30,93.9,94.15,93.8,94.1,1311036
2024-02-15T09:59:00+05:30,93.95,94.15,93.8,93.9,1605921
2024-02-15T09:58:00+05:30,94.05,94.25,93.8,93.95,1941856
2024-02-15T09:57:00+05:30,93.3,94.15,93.1,94.05,3260448
2024-02-15T09:56:00+05:30,92.8,93.3,92.8,93.3,1182316
2024-02-15T09:55:00+05:30,93.55,93.6,92.6,92.8,2758900
2024-02-15T09:54:00+05:30,93.2,93.75,93.2,93.55,1491625
2024-02-15T09:53:00+05:30,93.4,93.45,93.15,93.2,799590
2024-02-15T09:52:00+05:30,93.2,93.5,93.15,93.3,929914
2024-02-15T09:51:00+05:30,93.7,93.7,93.1,93.2,1672441
2024-02-15T09:50:00+05:30,93.1,93.7,93,93.7,2555424
2024-02-15T09:49:00+05:30,93.05,93.2,92.95,93.1,1097256
2024-02-15T09:48:00+05:30,92.8,93.4,92.75,92.95,2109923
2024-02-15T09:47:00+05:30,93,93.1,92.7,92.8,1627573
2024-02-15T09:46:00+05:30,92.55,93.4,92.4,92.95,4524087
2024-02-15T09:45:00+05:30,91.85,92.75,91.75,92.55,2372305
2024-02-15T09:44:00+05:30,91.7,91.9,91.6,91.85,576958
2024-02-15T09:43:00+05:30,91.8,91.9,91.55,91.7,720093
2024-02-15T09:42:00+05:30,91.9,91.9,91.8,91.8,441447
2024-02-15T09:41:00+05:30,91.9,92.1,91.8,91.9,868303
2024-02-15T09:40:00+05:30,92,92.1,91.7,91.8,779696
2024-02-15T09:39:00+05:30,92,92.3,91.9,92.1,1541346
2024-02-15T09:38:00+05:30,91.55,92.15,91.5,92,1131187
2024-02-15T09:37:00+05:30,91.55,91.7,91.4,91.55,947335
2024-02-15T09:36:00+05:30,91.8,91.85,91.4,91.65,1032548
2024-02-15T09:35:00+05:30,91.75,91.85,91.4,91.8,1597782
2024-02-15T09:34:00+05:30,91.9,92.45,91.75,91.75,1615626
2024-02-15T09:33:00+05:30,91.8,91.95,91.7,91.9,935106
2024-02-15T09:32:00+05:30,91.6,91.8,91.25,91.8,1866712
2024-02-15T09:31:00+05:30,91.85,91.95,91.55,91.55,1023769
2024-02-15T09:30:00+05:30,92.2,92.25,91.55,91.85,2257188
2024-02-15T09:29:00+05:30,92,92.2,91.8,92.2,1302358
2024-02-15T09:28:00+05:30,92.6,92.7,91.7,92,2934592
2024-02-15T09:27:00+05:30,92.55,92.8,92.45,92.65,1741716
2024-02-15T09:26:00+05:30,92.55,92.75,92.35,92.55,1738768
2024-02-15T09:25:00+05:30,92.25,92.85,92.25,92.65,3167958
2024-02-15T09:24:00+05:30,92.3,92.45,91.85,92.3,2742983
2024-02-15T09:23:00+05:30,91.6,92.4,91.45,92.4,3424162
2024-02-15T09:22:00+05:30,91.3,91.65,91.1,91.55,2385321
2024-02-15T09:21:00+05:30,91.6,91.85,91.2,91.25,2094681
2024-02-15T09:20:00+05:30,91.9,91.95,91.05,91.7,2406429
2024-02-15T09:19:00+05:30,90.85,91.95,90.8,91.9,3338179
2024-02-15T09:18:00+05:30,90.7,90.9,90.6,90.8,1672438
2024-02-15T09:17:00+05:30,89.85,90.9,89.35,90.8,3257339
2024-02-15T09:16:00+05:30,91.25,91.4,89.5,89.9,5407183
2024-02-15T09:15:00+05:30,90.8,92.2,90.3,91.25,7667889
2024-02-14T15:29:00+05:30,89.5,89.5,89.3,89.45,1195054
2024-02-14T15:28:00+05:30,89.35,89.5,89.25,89.5,1424871
2024-02-14T15:27:00+05:30,89.35,89.4,89.2,89.35,811521
2024-02-14T15:26:00+05:30,89.25,89.35,89.15,89.35,732151
2024-02-14T15:25:00+05:30,89.15,89.3,89.15,89.2,551112
2024-02-14T15:24:00+05:30,89.05,89.35,88.85,89.2,2050453
2024-02-14T15:23:00+05:30,89.15,89.3,88.75,88.95,1683930
2024-02-14T15:22:00+05:30,89.6,89.7,89.15,89.2,1226008
2024-02-14T15:21:00+05:30,89.6,89.7,89.55,89.6,1018176
2024-02-14T15:20:00+05:30,89.65,89.8,89.35,89.6,2133555
2024-02-14T15:19:00+05:30,89.45,89.8,89.4,89.6,2229207
2024-02-14T15:18:00+05:30,89.25,89.45,89.2,89.4,1959773
2024-02-14T15:17:00+05:30,89.35,89.45,89.1,89.3,2526305
2024-02-14T15:16:00+05:30,88.6,89.5,88.6,89.45,3068343
2024-02-14T15:15:00+05:30,88.55,88.75,88.5,88.7,1290186
2024-02-14T15:14:00+05:30,88.5,88.85,88.4,88.6,1592492
2024-02-14T15:13:00+05:30,88.9,89,88,88.6,3054750
2024-02-14T15:12:00+05:30,88.45,89,88.35,89,3759346
2024-02-14T15:11:00+05:30,87.8,88.45,87.75,88.4,4112684
2024-02-14T15:10:00+05:30,87.3,87.8,87.3,87.75,1661934
2024-02-14T15:09:00+05:30,87.45,87.45,87.25,87.35,559773
2024-02-14T15:08:00+05:30,87.5,87.55,87.3,87.45,755761
2024-02-14T15:07:00+05:30,87.3,87.5,87.2,87.5,1100745
2024-02-14T15:06:00+05:30,87,87.35,87,87.3,760043
2024-02-14T15:05:00+05:30,87.25,87.25,86.9,87.05,1110985
2024-02-14T15:04:00+05:30,87.65,87.65,87.1,87.2,1150326
2024-02-14T15:03:00+05:30,87.1,87.7,87,87.65,2787932
2024-02-14T15:02:00+05:30,87.05,87.1,87,87.1,562793
2024-02-14T15:01:00+05:30,86.95,87.1,86.95,87.05,869742
2024-02-14T15:00:00+05:30,86.8,87.1,86.75,86.95,1032579
2024-02-14T14:59:00+05:30,86.95,87.1,86.75,86.75,967942
2024-02-14T14:58:00+05:30,86.65,87,86.65,86.95,522701
2024-02-14T14:57:00+05:30,86.55,86.7,86.5,86.65,299483
2024-02-14T14:56:00+05:30,86.75,86.75,86.5,86.6,392070
2024-02-14T14:55:00+05:30,86.8,86.9,86.7,86.75,487701
2024-02-14T14:54:00+05:30,86.9,86.95,86.55,86.85,597814
2024-02-14T14:53:00+05:30,86.7,87.2,86.65,86.95,1698702
2024-02-14T14:52:00+05:30,86.3,86.85,86.25,86.7,1492938
2024-02-14T14:51:00+05:30,86.3,86.35,86.2,86.25,238764
2024-02-14T14:50:00+05:30,86.35,86.35,86.25,86.25,195766
2024-02-14T14:49:00+05:30,86.5,86.5,86.2,86.35,410178
2024-02-14T14:48:00+05:30,86.45,86.55,86.4,86.5,358145
2024-02-14T14:47:00+05:30,86.5,86.55,86.4,86.45,263669
2024-02-14T14:46:00+05:30,86.55,86.6,86.4,86.55,518476
2024-02-14T14:45:00+05:30,86.4,86.55,86.3,86.5,456198
2024-02-14T14:44:00+05:30,86.25,86.4,86.2,86.4,268606
2024-02-14T14:43:00+05:30,86.2,86.35,86.15,86.25,207582
2024-02-14T14:42:00+05:30,86.1,86.3,86.1,86.2,318510
2024-02-14T14:41:00+05:30,86.3,86.4,86.1,86.1,428985
2024-02-14T14:40:00+05:30,86.05,86.35,86.05,86.3,242139
2024-02-14T14:39:00+05:30,86.35,86.4,86,86.05,691164
2024-02-14T14:38:00+05:30,86.35,86.4,86.3,86.35,191027
2024-02-14T14:37:00+05:30,86.35,86.45,86.2,86.35,413787
2024-02-14T14:36:00+05:30,86.4,86.45,86.3,86.4,249195
2024-02-14T14:35:00+05:30,86.35,86.45,86.3,86.4,292438
2024-02-14T14:34:00+05:30,86.45,86.55,86.3,86.35,348376
2024-02-14T14:33:00+05:30,86.45,86.6,86.35,86.45,308021
2024-02-14T14:32:00+05:30,86.3,86.45,86.25,86.35,277736
2024-02-14T14:31:00+05:30,86.6,86.6,86.15,86.3,1055162
2024-02-14T14:30:00+05:30,86.65,86.65,86.55,86.6,454758
2024-02-14T14:29:00+05:30,86.6,86.7,86.55,86.65,474184
2024-02-14T14:28:00+05:30,86.85,86.95,86.55,86.6,804112
2024-02-14T14:27:00+05:30,86.6,86.95,86.6,86.9,729889
2024-02-14T14:26:00+05:30,86.35,87.2,86.3,86.6,2794855
2024-02-14T14:25:00+05:30,86.5,86.5,86.3,86.4,519461
2024-02-14T14:24:00+05:30,86.4,86.5,86.35,86.45,307371
2024-02-14T14:23:00+05:30,86.25,86.45,86.2,86.35,475865
2024-02-14T14:22:00+05:30,86.1,86.25,85.8,86.2,589661
2024-02-14T14:21:00+05:30,86.3,86.35,86,86,440903
2024-02-14T14:20:00+05:30,86.3,86.35,86.25,86.35,219335
2024-02-14T14:19:00+05:30,86.5,86.5,86.25,86.35,517710
2024-02-14T14:18:00+05:30,86.4,86.5,86.3,86.45,586295
2024-02-14T14:17:00+05:30,86.3,86.4,86.2,86.4,391313
2024-02-14T14:16:00+05:30,86.15,86.45,86.1,86.3,949468
2024-02-14T14:15:00+05:30,86.15,86.2,86.05,86.1,549499
2024-02-14T14:14:00+05:30,85.9,86.15,85.85,86.15,1137342
2024-02-14T14:13:00+05:30,85.9,85.9,85.85,85.9,161653
2024-02-14T14:12:00+05:30,85.9,85.95,85.85,85.9,162254
2024-02-14T14:11:00+05:30,85.85,85.95,85.8,85.9,408981
2024-02-14T14:10:00+05:30,85.75,85.9,85.75,85.85,207217
2024-02-14T14:09:00+05:30,85.7,85.85,85.65,85.75,214687
2024-02-14T14:08:00+05:30,85.65,85.75,85.6,85.65,114267
2024-02-14T14:07:00+05:30,85.75,85.75,85.6,85.65,191236
2024-02-14T14:06:00+05:30,85.65,85.75,85.55,85.7,206057
2024-02-14T14:05:00+05:30,85.65,85.65,85.55,85.65,89970
2024-02-14T14:04:00+05:30,85.6,85.7,85.55,85.65,199167
2024-02-14T14:03:00+05:30,85.65,85.65,85.55,85.6,95094
2024-02-14T14:02:00+05:30,85.65,85.65,85.55,85.65,191975
2024-02-14T14:01:00+05:30,85.5,85.75,85.5,85.6,372462
2024-02-14T14:00:00+05:30,85.8,85.9,85.5,85.5,686806
2024-02-14T13:59:00+05:30,85.9,85.9,85.75,85.85,210128
2024-02-14T13:58:00+05:30,85.9,85.95,85.8,85.85,240542
2024-02-14T13:57:00+05:30,85.9,86,85.8,85.95,332489
2024-02-14T13:56:00+05:30,85.85,86,85.8,85.9,484433
2024-02-14T13:55:00+05:30,85.9,85.95,85.8,85.9,502156
2024-02-14T13:54:00+05:30,85.75,85.9,85.7,85.85,234435
2024-02-14T13:53:00+05:30,85.7,85.8,85.55,85.75,599703
2024-02-14T13:52:00+05:30,85.6,85.7,85.6,85.7,231235
2024-02-14T13:51:00+05:30,85.65,85.7,85.6,85.65,158574
2024-02-14T13:50:00+05:30,85.7,85.75,85.6,85.7,116350
2024-02-14T13:49:00+05:30,85.65,85.75,85.6,85.75,208199
2024-02-14T13:48:00+05:30,85.65,85.7,85.6,85.65,238802
2024-02-14T13:47:00+05:30,85.6,85.7,85.55,85.7,166927
2024-02-14T13:46:00+05:30,85.6,85.7,85.55,85.6,231002
2024-02-14T13:45:00+05:30,85.55,85.65,85.55,85.65,230330
2024-02-14T13:44:00+05:30,85.55,85.6,85.45,85.55,282739
2024-02-14T13:43:00+05:30,85.45,85.55,85.35,85.55,275423
2024-02-14T13:42:00+05:30,85.4,85.45,85.3,85.4,117015
2024-02-14T13:41:00+05:30,85.35,85.45,85.25,85.4,91580
2024-02-14T13:40:00+05:30,85.4,85.45,85.3,85.3,170954
2024-02-14T13:39:00+05:30,85.15,85.4,85.1,85.4,203501
2024-02-14T13:38:00+05:30,85.35,85.35,85.1,85.15,253449
2024-02-14T13:37:00+05:30,85.45,85.45,85.2,85.35,283304
2024-02-14T13:36:00+05:30,85.2,85.45,85.15,85.4,253494
2024-02-14T13:35:00+05:30,85.15,85.2,85.05,85.15,138762
2024-02-14T13:34:00+05:30,85.05,85.25,85.05,85.15,158127
2024-02-14T13:33:00+05:30,85.15,85.25,85,85.15,437016
2024-02-14T13:32:00+05:30,85.15,85.15,85.05,85.1,356506
2024-02-14T13:31:00+05:30,85.3,85.4,85.1,85.15,528275
2024-02-14T13:30:00+05:30,85.4,85.4,85.3,85.3,102887
2024-02-14T13:29:00+05:30,85.35,85.5,85.35,85.4,199235
2024-02-14T13:28:00+05:30,85.25,85.45,85.25,85.45,230096
2024-02-14T13:27:00+05:30,85.3,85.4,85.2,85.3,245207
2024-02-14T13:26:00+05:30,85.5,85.5,85.3,85.35,247284
2024-02-14T13:25:00+05:30,85.5,85.5,85.45,85.5,59899
2024-02-14T13:24:00+05:30,85.5,85.55,85.45,85.5,114949
2024-02-14T13:23:00+05:30,85.55,85.55,85.4,85.55,135021
2024-02-14T13:22:00+05:30,85.6,85.6,85.4,85.5,200311
2024-02-14T13:21:00+05:30,85.6,85.6,85.55,85.6,68846
2024-02-14T13:20:00+05:30,85.45,85.6,85.4,85.6,157707
2024-02-14T13:19:00+05:30,85.45,85.5,85.35,85.5,110417
2024-02-14T13:18:00+05:30,85.55,85.55,85.3,85.45,472690
2024-02-14T13:17:00+05:30,85.5,85.55,85.5,85.5,104202
2024-02-14T13:16:00+05:30,85.6,85.65,85.5,85.55,114294
